time_s,theta_deg,m1_counts,m2_counts
1.57,0.6741,0,0
1.582,0.6817,0,0
1.593,0.6879,0,0
1.605,0.694,0,0
1.616,0.6957,0,0
1.626,0.7029,0,0
1.636,0.7083,0,4
1.647,0.7137,0,19
1.66,0.7211,0,50
1.67,0.7268,0,86
1.68,0.7263,0,127
1.692,0.7041,0,178
1.703,0.6566,0,237
1.714,0.5717,0,298
1.724,0.5019,0,359
1.734,0.4295,0,425
1.744,0.3555,0,493
1.755,0.2807,0,569
1.766,0.2125,0,650
1.777,0.1392,0,732
1.789,0.0919,0,819
1.8,0.0849,0,909
1.811,0.113,0,996
1.821,0.1767,0,1078
1.832,0.2464,0,1173
1.843,0.286,0,1265
1.855,0.3283,0,1361
1.866,0.3188,0,1454
1.878,0.2702,0,1558
1.889,0.2329,0,1660
1.899,0.1975,0,1743
1.91,0.2048,0,1839
1.922,0.2279,0,1950
1.933,0.2347,0,2050
1.944,0.2675,0,2148
1.955,0.2722,0,2249
1.967,0.2825,0,2353
1.979,0.3198,0,2464
1.99,0.3616,0,2568
2.001,0.4068,0,2672
2.012,0.4678,0,2771
2.022,0.5197,0,2861
2.032,0.5814,0,2960
2.042,0.6378,0,3054
2.054,0.7366,0,3161
2.065,0.8208,0,3266
2.076,0.9148,0,3368
2.086,0.9921,0,3466
2.096,1.0512,0,3559
2.107,1.1761,0,3664
2.118,1.2845,0,3765
2.131,1.3803,0,3884
2.141,1.4999,0,3978
2.152,1.6414,0,4083
2.163,1.7644,0,4193
2.173,1.8672,0,4280
2.185,2.036,0,4395
2.195,2.1627,0,4490
2.206,2.2998,0,4598
2.216,2.4256,0,4695
2.228,2.5758,0,4803
2.238,2.6975,0,4899
2.248,2.8239,0,4995
2.258,2.9597,0,5096
2.268,3.0509,0,5185
2.278,3.2038,0,5288
2.288,3.3275,0,5381
2.298,3.4553,0,5475
2.308,3.5848,0,5575
2.319,3.7076,0,5674
2.331,3.842,0,5794
2.341,3.9553,0,5889
2.352,4.083,0,5998
2.364,4.1944,0,6105
2.375,4.3345,0,6213
2.386,4.4479,0,6318
2.398,4.581,0,6435
2.408,4.6823,0,6535
2.419,4.771,0,6634
2.429,4.8825,0,6735
2.439,4.9789,0,6831
2.449,5.0454,0,6921
2.46,5.1263,0,7030
2.471,5.2348,0,7140
2.482,5.3316,0,7242
2.493,5.4249,0,7344
2.503,5.4922,0,7448
2.514,5.5724,0,7554
2.524,5.6461,0,7644
2.535,5.7346,0,7748
2.546,5.8553,0,7857
2.557,5.9475,0,7962
2.568,6.0326,0,8072
2.58,6.1295,0,8188
2.591,6.2102,0,8287
2.602,6.3186,0,8401
2.613,6.4227,0,8503
2.625,6.5329,0,8616
2.635,6.6219,0,8716
2.645,6.7174,0,8813
2.656,6.829,0,8918
2.667,6.9325,0,9028
2.678,7.0533,0,9133
2.688,7.151,0,9229
2.698,7.2598,0,9325
2.709,7.3716,0,9425
2.719,7.4721,0,9526
2.732,7.5796,0,9646
2.745,7.7615,0,9778
2.756,7.8934,0,9883
2.767,8.0083,0,9987
2.778,8.1242,0,10095
2.788,8.2576,0,10193
2.798,8.3754,0,10290
2.809,8.5014,0,10391
2.819,8.622,0,10490
2.832,8.7474,0,10611
2.842,8.8815,0,10707
2.853,9.0251,0,10815
2.864,9.1553,0,10925
2.875,9.3329,0,11034
2.886,9.4864,0,11137
2.896,9.6121,0,11229
2.907,9.7652,0,11340
2.918,9.9237,0,11448
2.928,10.0687,0,11536
2.938,10.211,0,11638
2.948,10.3441,0,11736
2.959,10.5123,0,11839
2.971,10.6151,0,11955
2.983,10.6797,0,12074
2.995,10.7744,0,12189
3.007,10.9534,0,12304
3.019,11.094,0,12414
3.032,11.2311,0,12541
3.046,11.3797,0,12674
3.057,11.5449,0,12787
3.069,11.6587,0,12897
3.081,11.7906,0,13014
3.092,11.9069,0,13120
3.104,12.0632,0,13237
3.115,12.1875,0,13347
3.128,12.3381,0,13468
3.138,12.4521,0,13569
3.148,12.5664,0,13666
3.159,12.714,0,13770
3.169,12.8032,0,13861
3.18,12.9464,0,13969
3.193,13.09,0,14093
3.205,13.2238,0,14209
3.216,13.3723,0,14318
3.228,13.4987,0,14436
3.239,13.6032,0,14537
3.249,13.7089,0,14633
3.259,13.8437,0,14735
3.27,13.9632,0,14838
3.282,14.0909,0,14958
3.292,14.1942,0,15054
3.303,14.3164,0,15159
3.314,14.4287,0,15259
3.325,14.5437,0,15371
3.336,14.672,0,15474
3.346,14.7522,0,15570
3.357,14.9027,0,15677
3.369,15.032,0,15790
3.379,15.1683,0,15889
3.39,15.2775,0,15994
3.401,15.3898,0,16106
3.412,15.4958,0,16211
3.425,15.6031,0,16330
3.437,15.7531,0,16447
3.449,15.9004,0,16566
3.459,16.0315,0,16666
3.47,16.1485,0,16768
3.482,16.2589,0,16886
3.493,16.3881,0,16985
3.503,16.51,0,17086
3.513,16.5955,0,17186
3.525,16.7441,0,17300
3.536,16.8541,0,17401
3.548,17.0279,0,17522
3.559,17.18,0,17625
3.57,17.3055,0,17727
3.582,17.4243,0,17846
3.593,17.5343,0,17946
3.604,17.6854,0,18055
3.614,17.8014,0,18153
3.626,17.9182,0,18263
3.636,18.0199,0,18364
3.646,18.1338,0,18458
3.657,18.2915,0,18564
3.668,18.4121,0,18672
3.679,18.5355,0,18777
3.689,18.6402,0,18875
3.699,18.7636,0,18972
3.71,18.8913,0,19073
3.72,19.006,0,19171
3.732,19.1203,0,19288
3.742,19.2178,0,19381
3.754,19.3438,0,19497
3.765,19.4732,0,19605
3.776,19.625,0,19714
3.787,19.7233,0,19812
3.797,19.8221,0,19909
3.808,19.9451,0,20018
3.818,20.0684,0,20114
3.829,20.1825,0,20221
3.839,20.2766,0,20321
3.849,20.3874,0,20415
3.86,20.5399,0,20517
3.87,20.6621,0,20618
3.882,20.7772,0,20737
3.893,20.8845,0,20837
3.905,21.031,0,20950
3.915,21.1456,0,21046
3.926,21.2606,0,21155
3.936,21.3682,0,21258
3.948,21.52,0,21366
3.959,21.6376,0,21477
3.97,21.767,0,21581
3.982,21.8863,0,21700
3.993,21.9952,0,21801
4.004,22.1481,0,21910
4.014,22.2694,0,22008
4.026,22.3714,0,22121
4.036,22.4636,0,22222
4.046,22.5678,0,22318
4.057,22.6928,0,22422
4.069,22.8393,0,22532
4.08,22.9626,0,22639
4.09,23.0935,0,22736
4.1,23.2067,0,22834
4.111,23.326,0,22939
4.122,23.4445,0,23051
4.133,23.5523,0,23152
4.143,23.6611,0,23248
4.155,23.7952,0,23364
4.166,23.9176,0,23473
4.176,24.0213,0,23564
4.186,24.1317,0,23666
4.197,24.2424,0,23773
4.208,24.4012,0,23881
4.219,24.5299,0,23983
4.23,24.6666,0,24088
4.24,24.7778,0,24185
4.25,24.8665,0,24281
4.261,25.0098,0,24384
4.273,25.1368,0,24502
4.283,25.2438,0,24601
4.293,25.3526,0,24701
4.305,25.5008,0,24813
4.316,25.6194,0,24916
4.327,25.7669,0,25028
4.339,25.891,0,25137
4.35,26.0355,0,25249
4.361,26.1626,0,25357
4.374,26.3006,0,25476
4.386,26.4297,0,25591
4.398,26.5928,0,25706
4.409,26.7219,0,25817
4.42,26.8472,0,25920
4.43,26.9923,0,26018
4.441,27.1241,0,26126
4.453,27.271,0,26237
4.464,27.3949,0,26346
4.474,27.4929,0,26440
4.485,27.6331,0,26547
4.497,27.7578,0,26666
4.508,27.9217,0,26774
4.519,28.0545,0,26874
4.529,28.1811,0,26980
4.54,28.3316,0,27085
4.55,28.4197,0,27179
4.561,28.5724,0,27280
4.572,28.6978,0,27390
4.584,28.8338,0,27502
4.595,28.9619,0,27609
4.606,29.0945,0,27716
4.617,29.216,0,27826
4.628,29.3725,0,27934
4.639,29.4999,0,28040
4.65,29.6258,0,28148
4.66,29.7366,0,28237
4.671,29.8686,0,28342
4.681,30.0182,0,28445
4.694,30.1441,0,28564
4.707,30.2869,0,28695
4.718,30.4108,0,28797
4.73,30.5744,0,28912
4.741,30.7294,0,29018
4.751,30.8211,0,29115
4.764,30.9681,0,29242
4.774,31.0788,0,29343
4.786,31.2227,0,29454
4.798,31.3533,0,29573
4.81,31.5075,0,29690
4.821,31.6193,0,29792
4.832,31.778,0,29903
4.843,31.9216,0,30008
4.853,32.0197,0,30100
4.864,32.1262,0,30205
4.874,32.2375,0,30308
4.886,32.3807,0,30420
4.898,32.5122,0,30540
4.91,32.663,0,30655
4.92,32.7677,0,30750
4.931,32.9104,0,30854
4.942,33.0264,0,30962
4.953,33.1502,0,31072
4.964,33.2648,0,31179
4.974,33.368,0,31275
4.986,33.4876,0,31387
4.998,33.6063,0,31507
5.009,33.7509,0,31614
5.02,33.8706,0,31719
5.031,34.0043,0,31819
5.042,34.1222,0,31930
5.053,34.2496,0,32039
5.065,34.3654,0,32148
5.077,34.4879,0,32271
5.088,34.597,0,32373
5.098,34.6932,0,32466
5.109,34.8442,0,32571
5.119,34.9754,0,32672
5.131,35.1005,0,32786
5.142,35.2315,0,32896
5.154,35.3727,0,33005
5.165,35.4838,0,33113
5.177,35.5842,0,33229
5.188,35.708,0,33334
5.199,35.846,0,33445
5.21,35.9599,0,33551
5.221,36.0598,0,33656
5.231,36.1816,0,33752
5.242,36.292,0,33857
5.253,36.4144,0,33967
5.264,36.5187,0,34069
5.276,36.6242,0,34190
5.288,36.7412,0,34298
5.299,36.8726,0,34408
5.31,36.9851,0,34514
5.321,37.095,0,34620
5.331,37.2262,0,34718
5.342,37.3445,0,34826
5.352,37.4447,0,34915
5.363,37.5598,0,35023
5.374,37.6805,0,35127
5.385,37.8047,0,35234
5.396,37.9253,0,35344
5.407,38.0513,0,35452
5.419,38.1716,0,35562
5.429,38.3139,0,35665
5.44,38.4421,0,35773
5.452,38.5872,0,35882
5.463,38.7138,0,35990
5.474,38.8389,0,36094
5.484,38.9626,0,36199
5.496,39.0826,0,36311
5.507,39.2117,0,36419
5.519,39.3393,0,36530
5.529,39.4787,0,36631
5.54,39.5995,0,36737
5.552,39.7224,0,36848
5.563,39.8647,0,36956
5.574,39.9861,0,37062
5.584,40.1213,0,37166
5.596,40.2443,0,37275
5.607,40.3744,0,37384
5.618,40.489,0,37494
5.629,40.6262,0,37599
5.64,40.7456,0,37703
5.651,40.8574,0,37814
5.662,40.986,0,37919
5.673,41.0953,0,38026
5.685,41.2194,0,38140
5.697,41.3401,0,38258
5.709,41.4659,0,38369
5.719,41.5994,0,38471
5.73,41.7204,0,38572
5.741,41.8315,0,38680
5.752,41.9515,0,38789
5.763,42.0583,0,38895
5.774,42.167,0,39001
5.785,42.2835,0,39106
5.796,42.3926,0,39217
5.808,42.5073,0,39327
5.819,42.6172,0,39437
5.83,42.7503,0,39539
5.84,42.8595,0,39643
5.85,42.9243,0,39732
5.861,43.0516,0,39841
5.872,43.1632,0,39947
5.882,43.2913,0,40044
5.892,43.4004,0,40147
5.902,43.5014,0,40239
5.913,43.6106,0,40348
5.924,43.7152,0,40454
5.935,43.8342,0,40558
5.945,43.9419,0,40655
5.956,44.0453,0,40764
5.967,44.1618,0,40873
5.979,44.2672,0,40986
5.99,44.3948,0,41087
6.002,44.508,0,41205
6.012,44.6327,0,41307
6.022,44.7438,0,41404
6.032,44.8483,0,41501
6.043,44.95,0,41608
6.055,45.0791,0,41718
6.066,45.1886,0,41830
6.078,45.3007,0,41944
6.089,45.4179,0,42050
6.101,45.5515,0,42169
6.112,45.668,0,42273
6.122,45.8013,0,42374
6.132,45.9121,0,42470
6.143,46.0274,0,42578
6.153,46.1299,0,42669
6.164,46.2492,0,42775
6.174,46.3844,0,42880
6.185,46.5062,0,42984
6.197,46.6171,0,43095
6.208,46.7409,0,43205
6.219,46.8617,0,43315
6.23,47.0108,0,43418
6.241,47.1378,0,43527
6.251,47.2409,0,43618
6.262,47.3638,0,43724
6.272,47.4873,0,43829
6.282,47.6201,0,43926
6.292,47.701,0,44014
6.302,47.7984,0,44112
6.312,47.9476,0,44216
6.323,48.066,0,44320
6.334,48.1786,0,44429
6.344,48.3033,0,44528
6.354,48.395,0,44622
6.366,48.5249,0,44732
6.378,48.6374,0,44851
6.389,48.7546,0,44961
6.401,48.887,0,45072
6.412,49.0089,0,45179
6.422,49.1174,0,45284
6.432,49.2357,0,45381
6.442,49.3112,0,45469
6.453,49.4398,0,45582
6.464,49.5507,0,45688
6.475,49.6701,0,45796
6.487,49.7793,0,45906
6.499,49.8867,0,46024
6.51,50.0058,0,46137
6.521,50.1363,0,46242
6.532,50.2467,0,46347
6.543,50.3724,0,46449
6.555,50.4804,0,46565
6.566,50.5946,0,46680
6.576,50.6939,0,46776
6.588,50.7989,0,46887
6.6,50.9052,0,47005
6.612,51.0369,0,47118
6.623,51.1533,0,47225
6.633,51.2814,0,47322
6.644,51.3857,0,47429
6.655,51.5076,0,47539
6.667,51.6136,0,47653
6.678,51.7273,0,47766
6.69,51.8259,0,47875
6.702,51.9514,0,47994
6.713,52.0835,0,48098
6.723,52.1891,0,48199
6.735,52.2874,0,48311
6.749,52.4005,0,48447
6.761,52.536,0,48563
6.772,52.6473,0,48673
6.783,52.7486,0,48776
6.794,52.8708,0,48883
6.805,52.9936,0,48996
6.816,53.1002,0,49103
6.828,53.1948,0,49220
6.838,53.2905,0,49313
6.851,53.4012,0,49436
6.862,53.5305,0,49546
6.873,53.6312,0,49650
6.884,53.7454,0,49759
6.897,53.851,0,49880
6.908,53.9401,0,49994
6.92,54.0297,0,50107
6.932,54.1392,0,50224
6.943,54.2531,0,50335
6.953,54.3198,0,50426
6.964,54.4199,0,50535
6.975,54.509,0,50642
6.988,54.6072,0,50765
7.001,54.7051,0,50893
7.012,54.8157,0,51002
7.023,54.9095,0,51105
7.035,55.0088,0,51217
7.048,55.1059,0,51345
7.059,55.2045,0,51455
7.071,55.2938,0,51568
7.083,55.4068,0,51682
7.094,55.5107,0,51798
7.104,55.5939,0,51886
7.115,55.6862,0,51993
7.125,55.7744,0,52097
7.138,55.8692,0,52220
7.151,55.9668,0,52345
7.162,56.083,0,52454
7.173,56.1765,0,52560
7.184,56.2827,0,52669
7.194,56.3728,0,52761
7.204,56.447,0,52854
7.215,56.5645,0,52962
7.225,56.6652,0,53066
7.238,56.7729,0,53193
7.251,56.8746,0,53315
7.262,56.9755,0,53425
7.273,57.0636,0,53532
7.284,57.1663,0,53639
7.294,57.2502,0,53731
7.304,57.3216,0,53825
7.315,57.4304,0,53932
7.325,57.5249,0,54036
7.336,57.6188,0,54136
7.346,57.7303,0,54234
7.359,57.8295,0,54361
7.371,57.9318,0,54473
7.381,58.0297,0,54577
7.392,58.152,0,54677
7.403,58.2659,0,54792
7.415,58.3829,0,54900
7.426,58.4855,0,55007
7.436,58.5906,0,55108
7.446,58.699,0,55205
7.456,58.7883,0,55297
7.467,58.9104,0,55406
7.48,59.0281,0,55533
7.491,59.1543,0,55639
7.503,59.288,0,55756
7.514,59.4237,0,55862
7.524,59.5563,0,55963
7.534,59.6697,0,56060
7.545,59.7809,0,56168
7.555,59.8858,0,56259
7.566,60.0109,0,56364
7.578,60.1383,0,56484
7.59,60.2513,0,56604
7.602,60.4024,0,56718
7.613,60.5236,0,56824
7.624,60.6466,0,56927
7.634,60.7469,0,57026
7.644,60.8776,0,57125
7.654,60.9643,0,57218
7.665,61.09,0,57327
7.676,61.1975,0,57432
7.686,61.3035,0,57530
7.696,61.4145,0,57633
7.706,61.4986,0,57725
7.717,61.6074,0,57834
7.729,61.7037,0,57947
7.739,61.8003,0,58050
7.751,61.9014,0,58165
7.763,62.018,0,58278
7.774,62.1152,0,58385
7.785,62.2218,0,58493
7.795,62.3044,0,58589
7.805,62.3826,0,58682
7.815,62.4672,0,58788
7.826,62.5462,0,58891
7.838,62.6386,0,59006
7.851,62.7195,0,59136
7.863,62.8288,0,59249
7.874,62.9153,0,59357
7.885,63.0098,0,59466
7.895,63.0828,0,59561
7.905,63.1566,0,59655
7.916,63.2376,0,59760
7.926,63.3141,0,59864
7.939,63.3991,0,59987
7.952,63.487,0,60110
7.963,63.5914,0,60221
7.974,63.6752,0,60328
7.985,63.7708,0,60435
7.995,63.8477,0,60530
8.005,63.9262,0,60624
8.016,64.008,0,60729
8.026,64.0859,0,60833
8.039,64.1743,0,60953
8.052,64.2678,0,61080
8.063,64.3673,0,61191
8.074,64.4511,0,61300
8.085,64.5504,0,61408
8.095,64.6294,0,61504
8.105,64.7048,0,61598
8.116,64.7878,0,61702
8.126,64.865,0,61805
8.139,64.9508,0,61926
8.152,65.037,0,62051
8.163,65.1369,0,62163
8.174,65.2168,0,62271
8.186,65.3112,0,62380
8.199,65.4033,0,62510
8.211,65.4896,0,62621
8.222,65.5733,0,62728
8.233,65.6788,0,62842
8.243,65.7583,0,62934
8.254,65.8522,0,63046
8.266,65.9556,0,63156
8.276,66.0505,0,63261
8.286,66.1418,0,63358
8.297,66.2399,0,63462
8.307,66.3149,0,63553
8.318,66.4176,0,63662
8.33,66.51,0,63780
8.342,66.6067,0,63894
8.354,66.7366,0,64010
8.364,66.8504,0,64115
8.374,66.9361,0,64205
8.384,67.0382,0,64305
8.395,67.1429,0,64407
8.407,67.2617,0,64524
8.418,67.3757,0,64632
8.429,67.477,0,64743
8.44,67.5741,0,64848
8.452,67.6762,0,64965
8.464,67.8111,0,65076
8.474,67.921,0,65182
8.485,68.0272,0,65281
8.495,68.1467,0,65381
8.505,68.2238,0,65475
8.516,68.3396,0,65583
8.527,68.4417,0,65688
8.537,68.5467,0,65791
8.547,68.6596,0,65888
8.557,68.7451,0,65980
8.568,68.8557,0,66094
8.58,68.9561,0,66210
8.592,69.0637,0,66319
8.604,69.1846,0,66434
8.614,69.2863,0,66538
8.625,69.3868,0,66642
8.635,69.5016,0,66741
8.646,69.5954,0,66850
8.656,69.678,0,66944
8.667,69.7753,0,67050
8.68,69.8763,0,67174
8.693,69.9762,0,67302
8.703,70.0515,0,67396
8.714,70.1723,0,67505
8.725,70.2708,0,67609
8.736,70.3795,0,67719
8.747,70.4803,0,67831
8.757,70.5484,0,67924
8.769,70.6417,0,68036
8.781,70.7224,0,68157
8.791,70.8016,0,68254
8.801,70.8781,0,68348
8.812,70.9695,0,68461
8.823,71.0493,0,68565
8.835,71.1427,0,68677
8.845,71.2159,0,68776
8.855,71.2933,0,68870
8.865,71.3773,0,68976
8.877,71.4721,0,69084
8.889,71.5631,0,69207
8.903,71.6465,0,69339
8.914,71.758,0,69448
8.925,71.8431,0,69553
8.936,71.9424,0,69663
8.946,72.0156,0,69754
8.957,72.0957,0,69866
8.969,72.1843,0,69977
8.981,72.2629,0,70095
8.994,72.3711,0,70220
9.005,72.4516,0,70334
9.017,72.5465,0,70442
9.027,72.6279,0,70546
9.04,72.7117,0,70671
9.053,72.7945,0,70796
9.064,72.8939,0,70906
9.075,72.974,0,71012
9.086,73.0634,0,71121
9.096,73.1345,0,71213
9.106,73.1925,0,71307
9.117,73.2825,0,71414
9.127,73.36,0,71518
9.14,73.4439,0,71642
9.153,73.5216,0,71766
9.164,73.6199,0,71878
9.175,73.6991,0,71984
9.187,73.7892,0,72093
9.197,73.8629,0,72189
9.208,73.9563,0,72303
9.219,74.0405,0,72409
9.231,74.1191,0,72525
9.241,74.1995,0,72618
9.254,74.2919,0,72743
9.265,74.3997,0,72850
9.276,74.491,0,72957
9.286,74.5939,0,73057
9.297,74.6845,0,73164
9.307,74.7612,0,73258
9.318,74.8497,0,73364
9.328,74.9459,0,73468
9.339,75.0405,0,73575
9.352,75.1308,0,73700
9.364,75.2439,0,73814
9.375,75.3379,0,73922
9.386,75.4317,0,74026
9.396,75.5344,0,74128
9.406,75.6017,0,74222
9.417,75.7043,0,74330
9.428,75.7941,0,74435
9.439,75.8848,0,74544
9.451,75.9827,0,74663
9.463,76.0755,0,74779
9.475,76.1868,0,74893
9.486,76.276,0,74997
9.496,76.3649,0,75100
9.506,76.4413,0,75194
9.517,76.5471,0,75302
9.528,76.6348,0,75406
9.541,76.7356,0,75532
9.554,76.8261,0,75657
9.565,76.9355,0,75767
9.576,77.031,0,75873
9.587,77.129,0,75983
9.597,77.2039,0,76079
9.607,77.2839,0,76173
9.618,77.3669,0,76278
9.628,77.4435,0,76381
9.641,77.5288,0,76510
9.651,77.6053,0,76605
9.663,77.6912,0,76717
9.674,77.7679,0,76831
9.685,77.8696,0,76937
9.695,77.9435,0,77032
9.705,78.019,0,77128
9.716,78.1022,0,77235
9.727,78.1944,0,77345
9.739,78.2743,0,77462
9.753,78.3636,0,77594
9.765,78.4713,0,77711
9.776,78.557,0,77819
9.787,78.6518,0,77928
9.797,78.7271,0,78024
9.807,78.8049,0,78119
9.818,78.8878,0,78223
9.828,78.9639,0,78327
9.842,79.0527,0,78455
9.855,79.1595,0,78584
9.866,79.2433,0,78689
9.877,79.3388,0,78798
9.888,79.4203,0,78903
9.898,79.4942,0,79000
9.91,79.5894,0,79125
9.922,79.6685,0,79237
9.934,79.7523,0,79353
9.946,79.8517,0,79469
9.956,79.924,0,79564
9.967,80.0211,0,79673
9.978,80.1011,0,79780
9.99,80.1887,0,79899
10.004,80.2655,0,80035
10.015,80.3695,0,80143
10.026,80.4479,0,80248
10.037,80.5375,0,80358
10.047,80.6082,0,80453
10.057,80.6668,0,80545
10.068,80.758,0,80651
10.079,80.8356,0,80760
10.092,80.9211,0,80889
10.102,80.9888,0,80984
10.114,81.0698,0,81102
10.125,81.1395,0,81208
10.136,81.2309,0,81316
10.146,81.3012,0,81413
10.156,81.3744,0,81509
10.167,81.4537,0,81618
10.178,81.5447,0,81725
10.191,81.6334,0,81849
10.205,81.709,0,81984
10.216,81.8061,0,82091
10.226,81.8841,0,82194
10.238,81.9749,0,82304
10.25,82.059,0,82424
10.262,82.1356,0,82545
10.275,82.2141,0,82663
10.286,82.3056,0,82771
10.296,82.3726,0,82867
10.308,82.4625,0,82984
10.318,82.5362,0,83089
10.329,82.6134,0,83195
10.343,82.7003,0,83323
10.356,82.803,0,83451
10.366,82.883,0,83555
10.376,82.9496,0,83646
10.387,83.0246,0,83751
10.398,83.1135,0,83867
10.408,83.1844,0,83962
10.419,83.2657,0,84070
10.432,83.3488,0,84189
10.445,83.4223,0,84318
10.456,83.5285,0,84430
10.466,83.5998,0,84519
10.477,83.6796,0,84626
10.488,83.7652,0,84735
10.498,83.8379,0,84830
10.51,83.9189,0,84946
10.52,84.0007,0,85052
10.532,84.0739,0,85168
10.542,84.1451,0,85259
10.555,84.2286,0,85387
10.566,84.3216,0,85495
10.577,84.4025,0,85600
10.588,84.494,0,85709
10.598,84.5665,0,85805
10.608,84.624,0,85902
10.618,84.7154,0,86005
10.63,84.7947,0,86113
10.642,84.8778,0,86237
10.655,84.9569,0,86363
10.666,85.0554,0,86469
10.677,85.1384,0,86574
10.688,85.2337,0,86680
10.698,85.3058,0,86773
10.708,85.3632,0,86865
10.718,85.4579,0,86966
10.729,85.5391,0,87065
10.742,85.6226,0,87184
10.755,85.7021,0,87306
10.766,85.8044,0,87408
10.777,85.8856,0,87506
10.788,85.979,0,87608
10.798,86.0505,0,87696
10.808,86.1074,0,87784
10.819,86.2008,0,87879
10.829,86.2782,0,87972
10.842,86.359,0,88086
10.855,86.4411,0,88200
10.866,86.5323,0,88296
10.877,86.6071,0,88389
10.888,86.6938,0,88485
10.898,86.7622,0,88568
10.908,86.8156,0,88650
10.919,86.8983,0,88742
10.929,86.9686,0,88831
10.942,87.0445,0,88938
10.956,87.1128,0,89050
10.967,87.211,0,89140
10.977,87.2879,0,89229
10.989,87.37,0,89320
11.001,87.4477,0,89425
11.014,87.5179,0,89524
11.024,87.5927,0,89611
11.036,87.6782,0,89706
11.046,87.7189,0,89784
11.056,87.778,0,89859
11.067,87.868,0,89946
11.077,87.9392,0,90032
11.089,88.0174,0,90120
11.102,88.092,0,90224
11.114,88.1615,0,90318
11.125,88.2324,0,90401
11.136,88.3203,0,90492
11.146,88.3632,0,90567
11.156,88.4158,0,90639
11.167,88.5024,0,90724
11.178,88.5692,0,90806
11.189,88.6485,0,90892
11.199,88.7114,0,90966
11.21,88.7767,0,91056
11.221,88.8475,0,91137
11.233,88.9161,0,91224
