time_s,theta_deg,m1_counts,m2_counts
0.0,0.0,0,0
0.01,0.0,0,0
0.02,0.0,0,0
0.03,0.0,0,0
0.04,0.0,0,0
0.05,0.0,0,0
0.061,0.0,0,0
0.073,0.0,0,0
0.084,0.0,0,0
0.097,0.0,0,0
0.107,0.0,0,0
0.12,0.0,0,0
0.13,0.0,0,0
0.141,0.0,0,0
0.154,0.0,0,0
0.164,0.0,0,0
0.177,0.0,0,0
0.188,0.0,0,0
0.2,0.0,0,0
0.211,0.0,0,0
0.223,0.0,0,0
0.234,0.0,0,0
0.247,0.0,0,0
0.258,0.0,0,0
0.27,0.0,0,0
0.28,0.0,0,0
0.291,0.0,0,0
0.304,0.0,0,0
0.315,0.0,0,0
0.328,0.0,0,0
0.338,0.0,0,0
0.348,0.0,0,0
0.358,0.0,0,0
0.37,0.0,0,0
0.381,0.0,0,0
0.391,0.0,0,0
0.401,0.0,0,0
0.411,0.0,0,0
0.424,0.0,0,0
0.435,0.0,0,0
0.448,0.0,0,0
0.458,0.0,0,0
0.468,0.0,0,0
0.478,0.0,0,0
0.488,0.0,0,0
0.498,0.0,0,0
0.508,0.0,0,0
0.52,0.0,0,0
0.531,0.0,0,0
0.541,0.0,0,0
0.551,0.0,0,0
0.562,0.0,0,0
0.574,0.0,0,0
0.584,0.0,0,0
0.598,0.0,0,0
0.608,0.0,0,0
0.621,0.0,0,0
0.631,0.0,0,0
0.641,0.0,0,0
0.651,0.0,0,0
0.662,0.0,0,0
0.674,0.0,0,0
0.685,0.0,0,0
0.698,0.0,0,0
0.708,0.0,0,0
0.721,0.0,0,0
0.731,0.0,0,0
0.741,0.0,0,0
0.751,0.0,0,0
0.762,0.0,0,0
0.774,0.0,0,0
0.785,0.0,0,0
0.798,0.0,0,0
0.809,0.0,0,0
0.821,0.0,0,0
0.831,0.0,0,0
0.841,0.0,0,0
0.852,0.0,0,0
0.862,0.0,0,0
0.875,0.0,0,0
0.885,0.0,0,0
0.898,0.0,0,0
0.909,0.0,0,0
0.921,0.0,0,0
0.932,0.0,0,0
0.942,0.0,0,0
0.952,0.0,0,0
0.963,0.0,0,0
0.973,0.0,0,0
0.985,0.0,0,0
0.995,0.0,0,0
1.005,0.0,0,0
1.016,0.0,0,0
1.029,0.0,0,0
1.039,0.0,0,0
1.049,0.0,0,0
1.06,0.0,0,0
1.073,0.0,0,0
1.085,0.0,0,0
1.098,0.0,0,0
1.109,0.0,0,0
1.121,0.0,0,0
1.132,0.0,0,0
1.142,0.0,0,0
1.152,0.0,0,0
1.163,0.0,0,0
1.176,0.0,0,0
1.186,0.0,0,0
1.199,0.0,0,0
1.209,0.0,0,0
1.222,0.0,0,0
1.232,0.0,0,0
1.242,0.0,0,0
1.253,0.0,0,0
1.265,0.0,0,0
1.275,0.0,0,0
1.285,0.0,0,0
1.295,0.0,0,0
1.306,0.0,0,0
1.316,0.0,0,0
1.326,0.0,0,0
1.336,0.0,0,0
1.346,0.0,0,0
1.358,0.0,0,0
1.368,0.0,0,0
1.379,0.0,0,0
1.389,0.0,0,0
1.399,0.0,0,0
1.409,0.0,0,0
1.419,0.0,0,0
1.429,0.0,0,0
1.44,0.0,0,8
1.453,0.0,0,34
1.464,0.0,0,66
1.478,0.0,0,117
1.489,0.0,0,168
1.499,0.0,0,220
1.51,0.0,0,277
1.522,0.0,0,354
1.533,0.0,0,421
1.543,0.0,0,487
1.553,0.0,0,562
1.565,0.0,0,644
1.578,0.0,0,747
1.589,0.0,0,832
1.599,0.0,0,908
1.609,0.0,0,993
1.619,0.0,0,1069
1.629,0.0,0,1156
1.64,0.0,0,1244
1.65,0.0,0,1328
1.661,0.0,0,1422
1.673,0.0,0,1530
1.683,0.0,0,1618
1.693,0.0,0,1707
1.704,0.0,0,1806
1.715,0.0,0,1901
1.728,0.0,0,2023
1.739,0.0,0,2123
1.749,0.0,0,2214
1.76,0.0,0,2311
1.773,0.0,0,2428
1.783,0.0,0,2522
1.793,0.0,0,2615
1.804,0.0,0,2713
1.814,0.0,0,2810
1.827,0.0,0,2927
1.838,0.0,0,3036
1.848,0.0,0,3128
1.859,0.0,0,3233
1.869,0.0,0,3322
1.879,0.0,0,3424
1.89,0.0,0,3522
1.9,0.0,0,3619
1.911,0.0,0,3719
1.923,0.0,0,3839
1.934,0.0,0,3939
1.944,0.0,0,4037
1.955,0.0,0,4144
1.967,0.0,0,4254
1.98,0.0,0,4377
1.99,0.0,0,4476
2.0,0.0,0,4574
2.011,0.0,0,4677
2.023,0.0,0,4797
2.034,0.0,0,4898
2.044,0.0,0,4994
2.055,0.0,0,5102
2.067,0.0,0,5214
2.08,0.0,0,5338
2.09,0.0,0,5438
2.1,0.0,0,5532
2.111,0.0,0,5636
2.123,0.0,0,5759
2.134,0.0,0,5863
2.144,0.0,0,5962
2.155,0.0,0,6067
2.166,0.0,0,6175
2.178,0.0,0,6288
2.189,0.0,0,6398
2.2,0.0,0,6499
2.211,0.0,0,6602
2.224,0.0,0,6727
2.234,0.0,0,6831
2.244,0.0,0,6928
2.255,0.0,0,7033
2.266,0.0,0,7136
2.278,0.0,0,7252
2.289,0.0202,0,7361
2.302,0.0502,0,7486
2.312,0.0783,0,7582
2.324,0.1185,0,7698
2.335,0.2094,0,7808
2.349,0.327,0,7939
2.36,0.4449,0,8046
2.371,0.6234,0,8156
2.382,0.8043,0,8265
2.393,0.9811,0,8366
2.404,1.193,0,8474
2.415,1.4157,0,8586
2.427,1.5713,0,8696
2.438,1.7253,0,8808
2.449,1.8064,0,8912
2.459,1.8755,0,9015
2.469,1.8926,0,9106
2.48,1.8992,0,9215
2.492,1.886,0,9330
2.502,1.8453,0,9432
2.512,1.8337,0,9529
2.524,1.8221,0,9643
2.536,1.8255,0,9753
2.547,1.8209,0,9859
2.557,1.8371,0,9961
2.567,1.8207,0,10055
2.578,1.8344,0,10165
2.589,1.8476,0,10270
2.599,1.863,0,10372
2.609,1.901,0,10469
2.619,1.9256,0,10562
2.63,1.9408,0,10669
2.641,1.9997,0,10781
2.652,2.0404,0,10887
2.663,2.1017,0,10991
2.675,2.1317,0,11104
2.686,2.1982,0,11214
2.697,2.2333,0,11321
2.707,2.2799,0,11421
2.719,2.314,0,11535
2.73,2.3363,0,11642
2.743,2.4064,0,11765
2.754,2.5,0,11876
2.766,2.6549,0,11990
2.778,2.801,0,12105
2.789,3.0029,0,12213
2.801,3.1849,0,12336
2.812,3.3755,0,12437
2.824,3.5761,0,12552
2.835,3.8098,0,12663
2.848,4.0069,0,12786
2.858,4.1756,0,12889
2.869,4.3898,0,12989
2.879,4.5951,0,13091
2.89,4.7679,0,13191
2.902,4.9588,0,13313
2.912,5.1209,0,13412
2.923,5.3101,0,13521
2.935,5.5401,0,13635
2.945,5.6482,0,13730
2.955,5.8585,0,13830
2.967,6.0143,0,13943
2.979,6.1219,0,14056
2.989,6.213,0,14159
3.001,6.2345,0,14273
3.013,6.2391,0,14386
3.024,6.1444,0,14496
3.035,5.9701,0,14608
3.045,5.8022,0,14705
3.055,5.6478,0,14794
3.067,5.5807,0,14913
3.078,5.6924,0,15025
3.09,5.9461,0,15140
3.101,6.2016,0,15250
3.113,6.3703,0,15361
3.125,6.4827,0,15477
3.136,6.6168,0,15587
3.146,6.7465,0,15681
3.156,6.8962,0,15782
3.167,7.0417,0,15884
3.179,7.1859,0,16001
3.189,7.3394,0,16105
3.199,7.4379,0,16195
3.209,7.5826,0,16295
3.219,7.7119,0,16393
3.23,7.842,0,16496
3.241,7.963,0,16608
3.253,8.097,0,16720
3.263,8.209,0,16823
3.275,8.3333,0,16940
3.287,8.4897,0,17049
3.297,8.6065,0,17154
3.308,8.7135,0,17257
3.32,8.8431,0,17369
3.331,8.9553,0,17481
3.343,9.0802,0,17592
3.353,9.1803,0,17697
3.364,9.2786,0,17801
3.376,9.3849,0,17915
3.387,9.5201,0,18022
3.398,9.6224,0,18127
3.408,9.7143,0,18231
3.42,9.8188,0,18342
3.431,9.9084,0,18452
3.442,10.0122,0,18558
3.453,10.0995,0,18668
3.464,10.1858,0,18772
3.476,10.2843,0,18887
3.487,10.4079,0,18995
3.498,10.5012,0,19100
3.508,10.5812,0,19203
3.518,10.6623,0,19292
3.529,10.7566,0,19404
3.54,10.8718,0,19509
3.55,10.9586,0,19607
3.561,11.048,0,19713
3.572,11.1497,0,19822
3.584,11.25,0,19933
3.596,11.3656,0,20051
3.606,11.4572,0,20154
3.618,11.5853,0,20263
3.629,11.6891,0,20376
3.64,11.8282,0,20483
3.653,11.9405,0,20603
3.663,12.0379,0,20704
3.675,12.1817,0,20822
3.687,12.3078,0,20934
3.699,12.4648,0,21053
3.709,12.572,0,21153
3.719,12.6912,0,21252
3.73,12.86,0,21357
3.74,12.9618,0,21449
3.751,13.1183,0,21561
3.764,13.2681,0,21684
3.776,13.4108,0,21797
3.787,13.5391,0,21907
3.799,13.7053,0,22027
3.81,13.8283,0,22129
3.82,13.9535,0,22226
3.83,14.115,0,22330
3.84,14.2127,0,22421
3.851,14.3741,0,22529
3.864,14.5469,0,22653
3.876,14.7081,0,22772
3.887,14.8965,0,22881
3.899,15.0575,0,22999
3.91,15.1965,0,23100
3.92,15.3301,0,23197
3.93,15.5051,0,23301
3.94,15.6064,0,23392
3.95,15.7351,0,23491
3.962,15.788,0,23605
3.974,15.8373,0,23721
3.984,15.9441,0,23825
3.995,16.0753,0,23923
4.007,16.2319,0,24047
4.017,16.3378,0,24146
4.029,16.4564,0,24262
4.04,16.5768,0,24366
4.051,16.7027,0,24470
4.063,16.8073,0,24584
4.076,16.9403,0,24709
4.087,17.0756,0,24821
4.099,17.2175,0,24940
4.109,17.3189,0,25037
4.121,17.4727,0,25147
4.132,17.5945,0,25257
4.143,17.709,0,25364
4.153,17.7979,0,25460
4.163,17.9069,0,25562
4.176,18.0497,0,25681
4.186,18.1004,0,25777
4.197,18.2636,0,25888
4.207,18.3757,0,25987
4.217,18.4929,0,26079
4.228,18.6477,0,26188
4.24,18.7632,0,26300
4.251,18.9076,0,26410
4.261,19.0223,0,26501
4.273,19.155,0,26617
4.284,19.2715,0,26723
4.296,19.383,0,26842
4.306,19.4965,0,26935
4.318,19.6585,0,27056
4.33,19.784,0,27169
4.341,19.9306,0,27275
4.351,20.0495,0,27371
4.362,20.1593,0,27476
4.373,20.2798,0,27587
4.384,20.3881,0,27695
4.396,20.5144,0,27813
4.407,20.6224,0,27918
4.419,20.7658,0,28028
4.43,20.883,0,28138
4.441,21.0337,0,28244
4.453,21.1574,0,28358
4.463,21.2701,0,28460
4.473,21.3878,0,28550
4.484,21.5292,0,28656
4.496,21.6457,0,28778
4.509,21.808,0,28900
4.521,21.936,0,29015
4.532,22.086,0,29122
4.543,22.2061,0,29228
4.554,22.3393,0,29338
4.566,22.4658,0,29448
4.577,22.5987,0,29561
4.588,22.7461,0,29667
4.6,22.8599,0,29783
4.61,22.961,0,29878
4.621,23.1131,0,29988
4.631,23.1995,0,30076
4.641,23.3331,0,30180
4.653,23.4599,0,30293
4.666,23.5985,0,30418
4.677,23.7305,0,30526
4.688,23.889,0,30636
4.7,24.0135,0,30752
4.71,24.1266,0,30844
4.721,24.2734,0,30955
4.732,24.3886,0,31058
4.743,24.5024,0,31166
4.755,24.6234,0,31286
4.765,24.7251,0,31376
4.776,24.8435,0,31489
4.786,24.9537,0,31586
4.798,25.0709,0,31695
4.808,25.1644,0,31793
4.82,25.3129,0,31916
4.831,25.4397,0,32021
4.842,25.5729,0,32126
4.854,25.6822,0,32237
4.864,25.7828,0,32334
4.876,25.9146,0,32454
4.887,26.0399,0,32556
4.898,26.1459,0,32666
4.908,26.2318,0,32764
4.92,26.3905,0,32884
4.931,26.5116,0,32989
4.942,26.6361,0,33092
4.953,26.7475,0,33201
4.963,26.8491,0,33295
4.974,26.9815,0,33405
4.985,27.0896,0,33514
4.997,27.192,0,33629
5.01,27.3395,0,33751
5.021,27.4601,0,33864
5.032,27.5904,0,33969
5.043,27.7065,0,34077
5.053,27.8126,0,34165
5.065,27.9513,0,34288
5.077,28.0816,0,34400
5.087,28.1927,0,34503
5.097,28.2909,0,34593
5.109,28.4159,0,34713
5.121,28.5577,0,34827
5.132,28.6735,0,34932
5.142,28.8118,0,35037
5.155,28.9317,0,35156
5.165,29.0373,0,35255
5.177,29.1717,0,35369
5.187,29.2991,0,35470
5.199,29.4189,0,35585
5.209,29.5192,0,35682
5.219,29.6271,0,35777
5.23,29.7925,0,35883
5.241,29.9265,0,35993
5.252,30.0667,0,36100
5.262,30.1735,0,36194
5.272,30.2655,0,36292
5.282,30.4122,0,36394
5.293,30.5331,0,36500
5.305,30.6612,0,36614
5.317,30.7914,0,36726
5.328,30.9217,0,36835
5.338,31.0031,0,36929
5.349,31.189,0,37044
5.359,31.281,0,37133
5.37,31.4521,0,37245
5.381,31.5813,0,37351
5.392,31.7068,0,37454
5.403,31.8523,0,37557
5.414,31.9827,0,37663
5.425,32.1304,0,37773
5.436,32.2508,0,37884
5.449,32.3869,0,38003
5.459,32.5136,0,38107
5.469,32.618,0,38203
5.48,32.7846,0,38310
5.491,32.9193,0,38416
5.502,33.0451,0,38518
5.513,33.2007,0,38629
5.523,33.319,0,38717
5.534,33.4457,0,38823
5.545,33.5706,0,38930
5.556,33.7142,0,39040
5.567,33.8389,0,39152
5.579,33.9715,0,39264
5.59,34.1216,0,39369
5.601,34.2526,0,39472
5.612,34.3742,0,39580
5.624,34.5186,0,39695
5.634,34.6569,0,39801
5.644,34.7587,0,39890
5.656,34.8944,0,40011
5.666,35.0038,0,40103
5.678,35.123,0,40222
5.689,35.2519,0,40333
5.701,35.4006,0,40450
5.711,35.5051,0,40541
5.722,35.6587,0,40653
5.732,35.7478,0,40742
5.743,35.8803,0,40849
5.754,35.9914,0,40959
5.764,36.0952,0,41055
5.774,36.2038,0,41150
5.785,36.3245,0,41256
5.796,36.45,0,41362
5.809,36.5693,0,41498
5.819,36.6766,0,41589
5.83,36.8316,0,41701
5.842,36.9448,0,41812
5.853,37.0848,0,41922
5.863,37.195,0,42013
5.873,37.2852,0,42110
5.884,37.4172,0,42219
5.895,37.5329,0,42324
5.907,37.6616,0,42449
5.92,37.7875,0,42573
5.932,37.9248,0,42684
5.943,38.0475,0,42791
5.953,38.1831,0,42889
5.964,38.3013,0,42998
5.974,38.4084,0,43093
5.985,38.5305,0,43197
5.995,38.6617,0,43299
6.006,38.7776,0,43405
6.018,38.8953,0,43519
6.029,39.0151,0,43629
6.041,39.1651,0,43743
6.051,39.2889,0,43840
6.062,39.4079,0,43950
6.072,39.509,0,44046
6.083,39.6385,0,44150
6.093,39.7914,0,44253
6.104,39.9176,0,44357
6.115,40.039,0,44463
6.125,40.1476,0,44558
6.135,40.2896,0,44662
6.148,40.4063,0,44784
6.159,40.523,0,44894
6.171,40.6847,0,45010
6.182,40.8125,0,45118
6.193,40.9256,0,45222
6.205,41.0514,0,45336
6.215,41.1715,0,45439
6.225,41.2822,0,45533
6.237,41.4119,0,45647
6.249,41.5304,0,45764
6.26,41.6625,0,45876
6.272,41.8045,0,45994
6.283,41.9479,0,46100
6.294,42.073,0,46210
6.306,42.1971,0,46318
6.316,42.3363,0,46416
6.329,42.4532,0,46541
6.34,42.5845,0,46657
6.351,42.7419,0,46761
6.362,42.8716,0,46870
6.372,42.9779,0,46966
6.383,43.1143,0,47070
6.393,43.2641,0,47172
6.404,43.397,0,47270
6.415,43.5206,0,47381
6.425,43.6359,0,47474
6.435,43.7724,0,47579
6.445,43.8888,0,47669
6.456,44.0229,0,47778
6.467,44.1637,0,47886
6.479,44.2913,0,48004
6.49,44.4233,0,48113
6.501,44.5468,0,48221
6.512,44.697,0,48328
6.522,44.8152,0,48422
6.533,44.9456,0,48527
6.544,45.0777,0,48634
6.554,45.2193,0,48731
6.565,45.3457,0,48840
6.575,45.4611,0,48935
6.586,45.5912,0,49042
6.598,45.7183,0,49165
6.61,45.8407,0,49273
6.621,45.9749,0,49385
6.632,46.1104,0,49496
6.644,46.2254,0,49604
6.654,46.3349,0,49703
6.664,46.4657,0,49803
6.674,46.5544,0,49896
6.685,46.687,0,50004
6.696,46.8005,0,50109
6.706,46.9189,0,50207
6.716,47.0274,0,50308
6.729,47.1435,0,50435
6.741,47.2683,0,50552
6.751,47.3811,0,50653
6.762,47.4923,0,50755
6.774,47.636,0,50869
6.785,47.7725,0,50978
6.796,47.8898,0,51083
6.806,47.9961,0,51182
6.816,48.1037,0,51283
6.826,48.2033,0,51374
6.837,48.3319,0,51489
6.849,48.4472,0,51598
6.859,48.552,0,51704
6.872,48.6582,0,51822
6.883,48.8052,0,51931
6.894,48.9232,0,52036
6.904,49.0399,0,52133
6.914,49.1457,0,52236
6.924,49.2413,0,52328
6.935,49.3763,0,52438
6.946,49.4927,0,52546
6.956,49.6039,0,52645
6.967,49.7148,0,52747
6.979,49.8392,0,52871
6.991,49.9441,0,52981
7.002,50.0557,0,53087
7.012,50.1665,0,53190
7.022,50.262,0,53282
7.033,50.3997,0,53391
7.044,50.5148,0,53499
7.054,50.6203,0,53598
7.065,50.7235,0,53699
7.076,50.8461,0,53814
7.087,50.9665,0,53922
7.098,51.0741,0,54025
7.109,51.1834,0,54135
7.121,51.2872,0,54251
7.133,51.4322,0,54365
7.144,51.5487,0,54470
7.154,51.6569,0,54568
7.164,51.7642,0,54671
7.174,51.8622,0,54763
7.185,51.9965,0,54872
7.196,52.1126,0,54977
7.206,52.218,0,55075
7.217,52.3227,0,55179
7.23,52.4414,0,55305
7.241,52.5589,0,55418
7.252,52.6573,0,55522
7.262,52.7565,0,55625
7.272,52.8419,0,55714
7.283,52.9712,0,55826
7.294,53.0776,0,55930
7.304,53.1808,0,56028
7.315,53.28,0,56132
7.326,53.3975,0,56245
7.338,53.512,0,56355
7.348,53.6121,0,56460
7.36,53.7052,0,56570
7.372,53.8049,0,56688
7.383,53.9309,0,56800
7.394,54.0384,0,56905
7.404,54.1391,0,57003
7.415,54.2379,0,57107
7.426,54.3561,0,57219
7.438,54.4662,0,57332
7.449,54.568,0,57435
7.46,54.6733,0,57545
7.472,54.7741,0,57663
7.483,54.8803,0,57773
7.494,55.0083,0,57878
7.504,55.1162,0,57977
7.515,55.2171,0,58082
7.526,55.3315,0,58194
7.536,55.4064,0,58282
7.546,55.5242,0,58388
7.556,55.6237,0,58485
7.567,55.7221,0,58591
7.58,55.8391,0,58715
7.591,55.9439,0,58825
7.602,56.0509,0,58929
7.613,56.1488,0,59036
7.624,56.2803,0,59147
7.636,56.3899,0,59257
7.647,56.5161,0,59364
7.657,56.619,0,59469
7.67,56.7349,0,59593
7.683,56.8449,0,59716
7.694,56.9804,0,59825
7.705,57.0904,0,59933
7.716,57.2127,0,60038
7.726,57.3103,0,60138
7.737,57.4221,0,60246
7.749,57.5406,0,60357
7.76,57.647,0,60469
7.773,57.7503,0,60591
7.784,57.8903,0,60699
7.795,57.9988,0,60805
7.806,58.1067,0,60915
7.816,58.2138,0,61013
7.826,58.3141,0,61112
7.837,58.4221,0,61215
7.848,58.5298,0,61326
7.861,58.623,0,61456
7.871,58.7033,0,61549
7.883,58.7972,0,61670
7.894,58.9219,0,61776
7.905,59.0193,0,61882
7.915,59.1009,0,61974
7.927,59.2093,0,62090
7.939,59.3145,0,62211
7.95,59.404,0,62320
7.961,59.4854,0,62421
7.971,59.5686,0,62521
7.984,59.6683,0,62647
7.995,59.7801,0,62752
8.006,59.8689,0,62862
8.016,59.9471,0,62957
8.027,60.0573,0,63068
8.039,60.1485,0,63186
8.05,60.2443,0,63295
8.061,60.3265,0,63397
8.071,60.4125,0,63494
8.084,60.5132,0,63621
8.095,60.6266,0,63726
8.106,60.7194,0,63834
8.117,60.8253,0,63945
8.127,60.9091,0,64040
8.139,60.9998,0,64159
8.15,61.0979,0,64267
8.161,61.1706,0,64372
8.171,61.2672,0,64471
8.184,61.3763,0,64599
8.195,61.4946,0,64705
8.206,61.5874,0,64814
8.217,61.6618,0,64914
8.227,61.743,0,65015
8.239,61.822,0,65134
8.251,61.9106,0,65250
8.261,61.9873,0,65352
8.272,62.0774,0,65449
8.284,62.1808,0,65576
8.295,62.3058,0,65678
8.305,62.4029,0,65776
8.316,62.5022,0,65883
8.327,62.614,0,65993
8.337,62.685,0,66084
8.348,62.7931,0,66190
8.361,62.9072,0,66319
8.373,62.9977,0,66440
8.385,63.1053,0,66551
8.395,63.2219,0,66654
8.405,63.3264,0,66751
8.416,63.4262,0,66857
8.427,63.5491,0,66969
8.437,63.6293,0,67060
8.448,63.7579,0,67166
8.458,63.8679,0,67264
8.469,63.9776,0,67370
8.481,64.1012,0,67494
8.493,64.2111,0,67605
8.503,64.3225,0,67707
8.514,64.4259,0,67812
8.525,64.5687,0,67924
8.535,64.6439,0,68014
8.546,64.78,0,68120
