time_s,theta_deg,m1_counts,m2_counts
8.469,72.0203,0,68364
8.479,72.1163,0,68464
8.49,72.2138,0,68572
8.501,72.3247,0,68676
8.513,72.4317,0,68799
8.526,72.5406,0,68919
8.537,72.6424,0,69026
8.548,72.7549,0,69136
8.559,72.8888,0,69242
8.569,72.9762,0,69336
8.58,73.0863,0,69440
8.591,73.1881,0,69547
8.602,73.3069,0,69654
8.613,73.4091,0,69763
8.626,73.5206,0,69886
8.636,73.6249,0,69990
8.648,73.7324,0,70106
8.659,73.8418,0,70209
8.669,73.9217,0,70304
8.679,74.0544,0,70408
8.691,74.1629,0,70516
8.701,74.272,0,70619
8.713,74.3884,0,70730
8.725,74.5037,0,70852
8.736,74.6056,0,70959
8.748,74.7086,0,71077
8.759,74.8147,0,71182
8.769,74.9126,0,71278
8.78,75.0184,0,71385
8.791,75.1131,0,71492
8.803,75.2232,0,71603
8.815,75.3166,0,71717
8.827,75.4152,0,71838
8.837,75.5169,0,71936
8.849,75.6048,0,72048
8.859,75.6958,0,72151
8.869,75.7908,0,72248
8.879,75.8585,0,72341
8.889,75.9318,0,72443
8.899,76.0083,0,72532
8.91,76.0948,0,72640
8.921,76.2139,0,72755
8.931,76.2773,0,72847
8.942,76.3497,0,72948
8.954,76.448,0,73068
8.966,76.5266,0,73191
8.979,76.6157,0,73311
8.989,76.6794,0,73413
8.999,76.7513,0,73503
9.009,76.8355,0,73607
9.019,76.9232,0,73703
9.029,76.9797,0,73796
9.039,77.0518,0,73897
9.049,77.1246,0,73987
9.059,77.2114,0,74092
9.07,77.3,0,74190
9.081,77.3903,0,74303
9.092,77.4597,0,74406
9.104,77.5543,0,74526
9.117,77.6418,0,74646
9.129,77.7258,0,74768
9.14,77.7932,0,74869
9.151,77.8965,0,74981
9.162,77.9912,0,75087
9.172,78.0635,0,75182
9.186,78.1412,0,75322
9.199,78.2231,0,75445
9.21,78.3261,0,75551
9.22,78.3968,0,75647
9.231,78.4758,0,75760
9.242,78.539,0,75862
9.254,78.6259,0,75981
9.267,78.7092,0,76103
9.279,78.7941,0,76225
9.29,78.8495,0,76326
9.301,78.9413,0,76437
9.312,79.0302,0,76542
9.322,79.0829,0,76638
9.336,79.1656,0,76773
9.349,79.248,0,76901
9.36,79.3513,0,77007
9.37,79.4235,0,77104
9.382,79.5004,0,77218
9.392,79.5672,0,77320
9.404,79.6647,0,77434
9.416,79.7461,0,77549
9.429,79.8331,0,77682
9.44,79.9068,0,77784
9.451,80.0213,0,77893
9.462,80.1137,0,77998
9.472,80.1992,0,78097
9.483,80.2931,0,78202
9.495,80.3789,0,78323
9.507,80.4724,0,78440
9.52,80.5568,0,78561
9.531,80.6752,0,78666
9.542,80.7663,0,78771
9.552,80.8509,0,78874
9.564,80.945,0,78993
9.574,81.021,0,79081
9.585,81.1047,0,79192
9.596,81.1976,0,79302
9.608,81.2771,0,79419
9.618,81.3441,0,79508
9.63,81.4429,0,79628
9.64,81.5139,0,79729
9.652,81.625,0,79839
9.662,81.7148,0,79944
9.672,81.8001,0,80040
9.682,81.8666,0,80134
9.693,81.941,0,80236
9.705,82.0422,0,80356
9.718,82.1291,0,80479
9.73,82.2292,0,80599
9.74,82.2972,0,80700
9.75,82.37,0,80789
9.761,82.4571,0,80896
9.772,82.5534,0,81012
9.782,82.6203,0,81100
9.792,82.6885,0,81197
9.803,82.7687,0,81305
9.814,82.861,0,81415
9.826,82.9456,0,81533
9.836,83.0056,0,81632
9.846,83.0717,0,81726
9.858,83.1592,0,81840
9.87,83.2299,0,81962
9.881,83.3301,0,82068
9.891,83.3995,0,82163
9.902,83.4774,0,82270
9.913,83.566,0,82382
9.923,83.6371,0,82472
9.936,83.7128,0,82602
9.946,83.7819,0,82699
9.958,83.8673,0,82813
9.97,83.9417,0,82934
9.981,84.0416,0,83041
9.991,84.1132,0,83136
10.002,84.1914,0,83243
10.013,84.2767,0,83353
10.023,84.3319,0,83445
10.036,84.4237,0,83572
10.046,84.4954,0,83671
10.058,84.5849,0,83785
10.07,84.6622,0,83908
10.081,84.7632,0,84014
10.091,84.8355,0,84109
10.102,84.9155,0,84216
10.114,85.0042,0,84327
10.125,85.0829,0,84441
10.136,85.1491,0,84544
10.146,85.2198,0,84642
10.158,85.3031,0,84754
10.171,85.3793,0,84871
10.182,85.4768,0,84975
10.194,85.5687,0,85088
10.206,85.6448,0,85201
10.218,85.7265,0,85311
10.23,85.7926,0,85423
10.241,85.8542,0,85516
10.252,85.9477,0,85616
10.263,86.0177,0,85714
10.273,86.0767,0,85804
10.283,86.1381,0,85890
10.293,86.1997,0,85982
10.305,86.2818,0,86084
10.316,86.3505,0,86182
10.33,86.421,0,86297
10.342,86.5147,0,86400
10.352,86.5856,0,86492
10.362,86.6434,0,86571
10.374,86.7188,0,86671
10.388,86.7829,0,86790
10.4,86.8494,0,86892
10.411,86.9186,0,86984
10.421,86.9709,0,87068
10.431,87.0267,0,87144
10.441,87.0854,0,87230
10.452,87.1746,0,87319
10.463,87.2446,0,87408
10.473,87.2994,0,87489
10.484,87.3728,0,87574
10.494,87.4166,0,87654
10.506,87.4855,0,87749
10.517,87.5436,0,87840
10.53,87.606,0,87942
10.54,87.66,0,88020
10.551,87.7272,0,88107
10.562,87.8045,0,88193
10.572,87.8599,0,88269
10.583,87.9207,0,88357
10.594,87.9724,0,88437
10.605,88.0447,0,88528
10.617,88.1035,0,88615
10.63,88.171,0,88717
10.64,88.2283,0,88794
10.651,88.2909,0,88877
10.662,88.364,0,88960
10.672,88.4193,0,89035
10.683,88.4826,0,89120
10.694,88.5343,0,89196
10.705,88.6052,0,89284
10.717,88.6627,0,89369
10.73,88.7298,0,89468
10.74,88.7871,0,89542
10.751,88.8467,0,89624
10.762,88.9183,0,89705
10.773,88.9729,0,89779
10.784,89.0333,0,89858
10.794,89.0858,0,89920
10.806,89.1555,0,89975
10.819,89.2122,0,90021
10.831,89.2627,0,90054
10.842,89.2942,0,90073
10.853,89.3365,0,90088
10.863,89.3581,0,90099
10.874,89.3678,0,90107
10.887,89.3752,0,90114
10.897,89.3798,0,90116
10.908,89.3829,0,90119
10.918,89.3851,0,90120
10.931,89.389,0,90122
10.942,89.3931,0,90122
10.954,89.3938,0,90122
10.964,89.395,0,90122
10.974,89.3953,0,90122
10.984,89.3936,0,90122
10.994,89.3915,0,90122
11.004,89.3898,0,90122
11.014,89.3893,0,90122
11.024,89.3883,0,90122
11.034,89.3897,0,90122
11.044,89.3915,0,90122
11.054,89.392,0,90122
11.064,89.3951,0,90122
11.074,89.3991,0,90122
11.084,89.4004,0,90122
11.094,89.4025,0,90122
11.104,89.4041,0,90122
11.114,89.4015,0,90122
11.124,89.401,0,90122
11.134,89.4009,0,90122
11.144,89.4003,0,90122
11.154,89.4029,0,90122
11.164,89.4058,0,90122
11.174,89.4079,0,90122
11.184,89.4086,0,90122
11.194,89.4071,0,90122
11.204,89.405,0,90122
11.214,89.4038,0,90122
11.224,89.404,0,90122
11.234,89.4033,0,90122
