time_s,theta_deg,m1_counts,m2_counts
2.08,11.1201,0,11965
2.092,11.3038,0,12102
2.103,11.4715,0,12237
2.114,11.5823,0,12359
2.124,11.5874,0,12477
2.134,11.5259,0,12590
2.144,11.578,0,12716
2.154,11.7468,0,12830
2.164,11.9123,0,12947
2.174,12.0615,0,13060
2.184,12.1563,0,13172
2.194,12.3752,0,13298
2.205,12.5434,0,13417
2.217,12.7284,0,13561
2.227,12.8824,0,13677
2.238,13.0596,0,13802
2.249,13.2513,0,13931
2.259,13.4085,0,14050
2.269,13.5379,0,14171
2.28,13.6861,0,14296
2.29,13.8769,0,14411
2.301,14.064,0,14540
2.313,14.2133,0,14683
2.324,14.3454,0,14806
2.334,14.4904,0,14917
2.345,14.7026,0,15048
2.356,14.8567,0,15176
2.367,15.0302,0,15306
2.377,15.1739,0,15425
2.387,15.2866,0,15537
2.397,15.4352,0,15659
2.408,15.5575,0,15785
2.418,15.67,0,15897
2.428,15.7968,0,16011
2.438,15.9374,0,16136
2.449,16.0912,0,16264
2.459,16.1953,0,16381
2.47,16.307,0,16502
2.481,16.4343,0,16628
2.493,16.5994,0,16768
2.505,16.7668,0,16912
2.517,16.8884,0,17051
2.527,17.0052,0,17173
2.538,17.1551,0,17298
2.549,17.3123,0,17426
2.559,17.4254,0,17545
2.569,17.5382,0,17660
2.579,17.6563,0,17773
2.589,17.8061,0,17893
2.6,17.9381,0,18021
2.61,18.0527,0,18141
2.621,18.1528,0,18261
2.631,18.2938,0,18377
2.642,18.4339,0,18507
2.653,18.5709,0,18637
2.666,18.7465,0,18784
2.678,18.9156,0,18925
2.689,19.0491,0,19061
2.7,19.1952,0,19185
2.713,19.3238,0,19329
2.725,19.4933,0,19477
2.737,19.6318,0,19620
2.748,19.8003,0,19742
2.759,19.9363,0,19872
2.772,20.0991,0,20019
2.785,20.2612,0,20169
2.795,20.441,0,20295
2.807,20.5937,0,20426
2.818,20.7692,0,20556
2.828,20.9062,0,20673
2.839,21.0607,0,20797
2.85,21.2215,0,20926
2.86,21.3639,0,21045
2.87,21.4944,0,21166
2.881,21.6388,0,21292
2.891,21.8205,0,21407
2.902,21.9819,0,21535
2.914,22.1386,0,21676
2.925,22.2763,0,21800
2.936,22.4889,0,21931
2.947,22.6647,0,22062
2.958,22.8125,0,22183
2.97,22.9994,0,22324
2.983,23.1785,0,22477
2.994,23.365,0,22612
3.004,23.509,0,22726
3.017,23.6899,0,22874
3.028,23.8734,0,23009
3.039,24.0243,0,23136
3.05,24.1951,0,23264
3.06,24.3335,0,23382
3.071,24.4412,0,23501
3.081,24.5702,0,23623
3.092,24.7316,0,23753
3.103,24.8866,0,23883
3.116,25.0669,0,24027
3.128,25.2371,0,24172
3.138,25.3421,0,24283
3.149,25.5104,0,24412
3.16,25.6474,0,24541
3.171,25.7701,0,24667
3.181,25.9028,0,24791
3.193,26.0672,0,24926
3.204,26.1986,0,25058
3.214,26.3271,0,25166
3.226,26.5205,0,25313
3.238,26.659,0,25450
3.249,26.8169,0,25576
3.26,26.9602,0,25705
3.27,27.0895,0,25825
3.282,27.2152,0,25957
3.293,27.372,0,26092
3.305,27.5236,0,26226
3.318,27.6887,0,26377
3.328,27.8153,0,26497
3.338,27.9603,0,26616
3.349,28.1199,0,26742
3.36,28.2591,0,26872
3.371,28.3839,0,26993
3.382,28.5084,0,27121
3.393,28.6552,0,27258
3.405,28.7989,0,27393
3.418,28.9746,0,27542
3.428,29.0943,0,27664
3.439,29.2558,0,27795
3.45,29.3965,0,27922
3.461,29.5464,0,28044
3.471,29.6494,0,28165
3.482,29.7717,0,28289
3.493,29.935,0,28421
3.505,30.0851,0,28556
3.518,30.2603,0,28708
3.528,30.3867,0,28828
3.539,30.5559,0,28953
3.55,30.6943,0,29085
3.561,30.854,0,29210
3.571,30.9653,0,29332
3.582,31.05,0,29453
3.592,31.2472,0,29570
3.604,31.4139,0,29712
3.616,31.5795,0,29852
3.626,31.6747,0,29966
3.637,31.8565,0,30096
3.648,32.0168,0,30227
3.659,32.1506,0,30350
3.671,32.32,0,30497
3.682,32.4464,0,30623
3.692,32.6102,0,30740
3.704,32.7817,0,30881
3.717,32.9622,0,31028
3.729,33.1369,0,31167
3.74,33.2952,0,31295
3.751,33.4515,0,31424
3.762,33.614,0,31558
3.772,33.7523,0,31675
3.783,33.9025,0,31793
3.795,34.0899,0,31934
3.808,34.2925,0,32087
3.819,34.4837,0,32220
3.829,34.6223,0,32335
3.84,34.7858,0,32465
3.851,34.9673,0,32594
3.862,35.1266,0,32720
3.872,35.2419,0,32842
3.883,35.3959,0,32961
3.893,35.5632,0,33078
3.905,35.733,0,33220
3.915,35.8406,0,33333
3.925,35.9618,0,33453
3.935,36.1043,0,33568
3.946,36.2809,0,33698
3.956,36.4495,0,33820
3.966,36.5769,0,33938
3.976,36.6763,0,34054
3.986,36.7953,0,34167
3.997,37.0084,0,34295
4.008,37.1509,0,34417
4.019,37.3247,0,34553
4.029,37.4684,0,34672
4.041,37.6402,0,34802
4.051,37.8197,0,34929
4.062,37.9563,0,35055
4.073,38.0682,0,35177
4.083,38.2053,0,35297
4.093,38.3783,0,35413
4.105,38.5503,0,35555
4.115,38.6759,0,35667
4.128,38.8684,0,35820
4.139,39.0191,0,35950
4.15,39.2021,0,36076
4.161,39.3382,0,36205
4.174,39.4966,0,36355
4.186,39.6438,0,36504
4.197,39.8321,0,36632
4.209,39.9626,0,36764
4.221,40.125,0,36903
4.234,40.2813,0,37055
4.245,40.4118,0,37188
4.257,40.5565,0,37326
4.267,40.6708,0,37440
4.277,40.7922,0,37558
4.289,40.9594,0,37705
4.3,41.1134,0,37834
4.311,41.2448,0,37962
4.323,41.3619,0,38093
4.333,41.4869,0,38217
4.343,41.6425,0,38335
4.355,41.7808,0,38471
4.368,41.9435,0,38619
4.38,42.0982,0,38761
4.392,42.2361,0,38898
4.402,42.378,0,39026
4.416,42.5087,0,39181
4.426,42.6291,0,39305
4.437,42.7705,0,39429
4.448,42.9136,0,39560
4.459,43.039,0,39688
4.469,43.1754,0,39801
4.479,43.3074,0,39921
4.49,43.4834,0,40049
4.501,43.6286,0,40180
4.512,43.754,0,40303
4.523,43.8747,0,40427
4.536,44.0368,0,40581
4.547,44.2001,0,40710
4.557,44.3266,0,40830
4.567,44.4387,0,40940
4.577,44.5615,0,41060
4.587,44.6905,0,41176
4.598,44.8925,0,41304
4.609,45.0297,0,41436
4.619,45.1477,0,41548
4.63,45.3268,0,41684
4.642,45.4667,0,41815
4.652,45.6271,0,41941
4.665,45.7645,0,42085
4.677,45.9556,0,42235
4.687,46.0584,0,42345
4.698,46.2533,0,42474
4.709,46.3971,0,42605
4.72,46.523,0,42730
4.731,46.6113,0,42857
4.742,46.8331,0,42985
4.753,47.0275,0,43112
4.766,47.1674,0,43260
4.776,47.2919,0,43377
4.786,47.4236,0,43493
4.797,47.5955,0,43621
4.807,47.7167,0,43741
4.817,47.8272,0,43853
4.827,47.9567,0,43972
4.838,48.1405,0,44103
4.85,48.3023,0,44233
4.86,48.4321,0,44355
4.87,48.5448,0,44468
4.88,48.6663,0,44590
4.892,48.8406,0,44723
4.902,49.0102,0,44849
4.913,49.1417,0,44977
4.923,49.2445,0,45092
4.933,49.3697,0,45206
4.943,49.5292,0,45322
4.954,49.6671,0,45453
4.967,49.8017,0,45603
4.977,49.9213,0,45722
4.987,50.0438,0,45837
4.998,50.2314,0,45966
5.01,50.3628,0,46098
5.021,50.5135,0,46234
5.031,50.6348,0,46344
5.042,50.7668,0,46471
5.053,50.9048,0,46599
5.063,51.0244,0,46717
5.073,51.1196,0,46834
5.083,51.2328,0,46957
5.093,51.3742,0,47073
5.105,51.4991,0,47216
5.118,51.6291,0,47356
5.13,51.7815,0,47506
5.141,51.9289,0,47625
5.152,52.057,0,47756
5.163,52.164,0,47882
5.173,52.2685,0,48000
5.183,52.3832,0,48125
5.193,52.5274,0,48241
5.203,52.627,0,48347
5.213,52.7586,0,48469
5.223,52.8537,0,48586
5.233,52.9604,0,48699
5.244,53.099,0,48833
5.256,53.2117,0,48975
5.269,53.3637,0,49123
5.281,53.5064,0,49261
5.293,53.6188,0,49398
5.304,53.7376,0,49528
5.317,53.8448,0,49684
5.328,53.9454,0,49806
5.34,54.0951,0,49953
5.351,54.2378,0,50078
5.362,54.3557,0,50210
5.372,54.4603,0,50320
5.384,54.5941,0,50470
5.396,54.7074,0,50605
5.408,54.8288,0,50739
5.42,54.9607,0,50888
5.43,55.0587,0,51004
5.441,55.201,0,51129
5.452,55.3137,0,51261
5.463,55.4308,0,51387
5.473,55.5182,0,51501
5.484,55.6206,0,51625
5.495,55.7536,0,51760
5.507,55.8737,0,51895
5.519,56.0182,0,52044
5.529,56.1242,0,52152
5.54,56.2456,0,52287
5.551,56.3894,0,52412
5.562,56.5087,0,52541
5.574,56.6259,0,52675
5.584,56.7329,0,52795
5.595,56.8627,0,52929
5.607,56.9593,0,53064
5.618,57.0237,0,53193
5.628,57.1142,0,53316
5.638,57.2192,0,53427
5.649,57.3563,0,53557
5.659,57.4976,0,53673
5.669,57.5782,0,53785
5.679,57.6819,0,53902
5.691,57.8385,0,54042
5.702,57.9937,0,54168
5.713,58.1094,0,54308
5.724,58.2149,0,54435
5.737,58.3528,0,54581
5.748,58.4992,0,54711
5.758,58.6128,0,54832
5.768,58.7156,0,54945
5.778,58.8282,0,55062
5.789,58.9931,0,55194
5.801,59.1421,0,55326
5.811,59.2927,0,55451
5.821,59.382,0,55564
5.831,59.4958,0,55682
5.842,59.6478,0,55802
5.853,59.805,0,55933
5.863,59.9244,0,56057
5.873,60.0372,0,56170
5.883,60.1575,0,56285
5.894,60.2914,0,56409
5.904,60.45,0,56536
5.914,60.5528,0,56650
5.925,60.6719,0,56775
5.937,60.8376,0,56920
5.948,60.9806,0,57049
5.959,61.0937,0,57171
5.969,61.2006,0,57290
5.979,61.3181,0,57402
5.99,61.4799,0,57536
6.001,61.6291,0,57667
6.012,61.7755,0,57797
6.022,61.8645,0,57902
6.032,61.9741,0,58021
6.042,62.133,0,58140
6.053,62.2644,0,58272
6.064,62.3769,0,58395
6.078,62.5136,0,58560
6.09,62.6484,0,58698
6.101,62.8074,0,58829
6.112,62.916,0,58953
6.125,63.0504,0,59107
6.135,63.1601,0,59226
6.145,63.2987,0,59345
6.156,63.4312,0,59475
6.169,63.5369,0,59622
6.179,63.6304,0,59738
6.19,63.7808,0,59871
6.201,63.9005,0,60002
6.211,63.9881,0,60109
6.222,64.1053,0,60239
6.232,64.2011,0,60357
6.243,64.3352,0,60488
6.254,64.4454,0,60614
6.267,64.561,0,60762
6.279,64.676,0,60912
6.291,64.8092,0,61051
6.302,64.9325,0,61180
6.313,65.0286,0,61308
6.325,65.1424,0,61442
6.336,65.2469,0,61576
6.348,65.3427,0,61708
6.36,65.4457,0,61848
6.372,65.5642,0,61991
6.382,65.6506,0,62109
6.394,65.7683,0,62245
6.404,65.8801,0,62372
6.418,65.986,0,62525
6.43,66.1273,0,62673
6.441,66.2375,0,62803
6.452,66.3463,0,62930
6.464,66.4712,0,63061
6.477,66.5978,0,63214
6.489,66.7166,0,63363
6.501,66.8425,0,63500
6.512,66.9484,0,63628
6.522,67.0442,0,63741
6.532,67.1517,0,63858
6.543,67.2685,0,63985
6.554,67.4051,0,64116
6.564,67.5127,0,64238
6.574,67.6122,0,64355
6.585,67.7178,0,64478
6.595,67.8524,0,64596
6.607,67.972,0,64733
6.62,68.0862,0,64883
6.63,68.193,0,65000
6.641,68.344,0,65129
6.652,68.4361,0,65256
6.662,68.5349,0,65375
6.672,68.6667,0,65488
6.682,68.785,0,65604
6.692,68.917,0,65731
6.704,69.0624,0,65859
6.714,69.1759,0,65987
6.724,69.2792,0,66100
6.734,69.3889,0,66214
6.745,69.5159,0,66340
6.756,69.6482,0,66468
6.769,69.7589,0,66619
6.782,69.9198,0,66772
6.793,70.0532,0,66899
6.804,70.199,0,67028
6.815,70.3206,0,67152
6.828,70.4319,0,67310
6.839,70.5379,0,67439
6.85,70.7139,0,67569
6.86,70.8169,0,67683
6.872,70.9246,0,67814
6.883,71.1013,0,67948
6.893,71.1941,0,68055
6.903,71.3408,0,68180
6.914,71.4475,0,68306
6.924,71.5511,0,68417
6.936,71.6815,0,68560
6.946,71.7936,0,68679
6.959,71.9084,0,68823
6.969,72.0058,0,68935
6.981,72.152,0,69082
6.992,72.2694,0,69212
7.003,72.3881,0,69339
7.014,72.5025,0,69466
7.024,72.597,0,69579
7.034,72.6953,0,69690
7.044,72.8043,0,69817
7.056,72.922,0,69947
7.069,73.029,0,70100
7.081,73.1639,0,70249
7.091,73.2343,0,70356
7.102,73.3641,0,70488
7.113,73.4595,0,70613
7.125,73.5661,0,70751
7.138,73.6667,0,70905
7.149,73.7546,0,71036
7.161,73.8485,0,71173
7.173,73.9585,0,71314
7.183,74.0503,0,71430
7.194,74.1756,0,71562
7.205,74.2716,0,71690
7.217,74.3702,0,71830
7.23,74.4559,0,71986
7.242,74.576,0,72123
7.253,74.6695,0,72250
7.264,74.7758,0,72381
7.276,74.8628,0,72514
7.289,74.9593,0,72668
7.301,75.0588,0,72810
7.312,75.1722,0,72941
7.324,75.2646,0,73074
7.335,75.376,0,73212
7.347,75.4845,0,73351
7.359,75.5775,0,73486
7.372,75.6711,0,73634
7.383,75.7944,0,73771
7.395,75.9061,0,73902
7.405,75.9999,0,74029
7.417,76.0998,0,74168
7.431,76.1812,0,74325
7.442,76.299,0,74462
7.453,76.395,0,74589
7.465,76.5049,0,74720
7.476,76.5945,0,74853
7.486,76.6805,0,74965
7.497,76.7915,0,75100
7.509,76.8909,0,75237
7.522,76.9897,0,75388
7.533,77.1222,0,75525
7.545,77.2483,0,75656
7.555,77.3538,0,75782
7.565,77.4432,0,75888
7.578,77.5435,0,76041
7.59,77.6607,0,76182
7.602,77.7758,0,76324
7.613,77.9031,0,76452
7.624,78.0136,0,76583
7.634,78.1032,0,76695
7.645,78.2173,0,76825
7.655,78.3148,0,76950
7.665,78.4057,0,77058
7.677,78.5116,0,77200
7.689,78.6233,0,77347
7.701,78.7333,0,77481
7.713,78.8634,0,77618
7.724,78.9761,0,77749
7.734,79.0644,0,77863
7.744,79.1729,0,77989
7.755,79.2883,0,78116
7.766,79.3932,0,78242
7.776,79.4847,0,78354
7.786,79.5837,0,78470
7.798,79.7084,0,78611
7.809,79.8176,0,78746
7.822,79.9216,0,78895
7.834,80.063,0,79033
7.845,80.1723,0,79163
7.855,80.2891,0,79287
7.867,80.3915,0,79416
7.881,80.5049,0,79580
7.893,80.6421,0,79726
7.904,80.7499,0,79851
7.915,80.8685,0,79983
7.927,80.9713,0,80117
7.939,81.0808,0,80264
7.951,81.1811,0,80397
7.962,81.2854,0,80533
7.974,81.414,0,80668
7.984,81.5042,0,80785
7.995,81.6298,0,80921
8.006,81.7343,0,81051
8.018,81.8297,0,81183
8.032,81.9417,0,81344
8.043,82.0763,0,81481
8.054,82.1849,0,81610
8.065,82.3001,0,81739
8.075,82.3757,0,81853
8.085,82.4644,0,81964
8.095,82.5507,0,82087
8.106,82.6499,0,82214
8.118,82.7672,0,82349
8.132,82.8759,0,82509
8.143,82.9723,0,82646
8.153,83.0501,0,82752
8.163,83.1779,0,82878
8.173,83.238,0,82989
8.185,83.3599,0,83125
8.196,83.4776,0,83255
8.207,83.5725,0,83387
8.219,83.663,0,83531
8.229,83.7613,0,83645
8.241,83.8604,0,83783
8.253,83.9629,0,83925
8.264,84.0841,0,84052
8.274,84.1718,0,84166
8.284,84.2597,0,84283
8.294,84.3212,0,84394
8.305,84.4424,0,84525
8.316,84.5599,0,84653
8.326,84.6313,0,84768
8.336,84.7365,0,84887
8.346,84.8409,0,85009
8.356,84.9301,0,85118
8.366,85.0313,0,85244
8.376,85.1235,0,85357
8.386,85.2197,0,85472
8.396,85.3134,0,85584
8.408,85.412,0,85716
8.421,85.5203,0,85863
8.434,85.6498,0,86009
8.444,85.7523,0,86124
8.454,85.8127,0,86225
8.464,85.9265,0,86343
8.474,86.0133,0,86448
8.484,86.104,0,86554
8.494,86.1677,0,86658
8.505,86.2823,0,86780
8.516,86.375,0,86892
8.526,86.4771,0,86995
8.536,86.5687,0,87099
8.547,86.6623,0,87205
8.559,86.7505,0,87330
8.572,86.8465,0,87458
8.584,86.9659,0,87585
8.594,87.0471,0,87681
8.605,87.1369,0,87793
8.616,87.2185,0,87898
8.626,87.309,0,87997
8.636,87.3935,0,88094
8.647,87.4833,0,88193
8.659,87.565,0,88311
8.672,87.6523,0,88431
8.684,87.7691,0,88550
8.694,87.8506,0,88641
8.706,87.9396,0,88747
8.716,88.0321,0,88846
8.726,88.1083,0,88938
8.736,88.1822,0,89029
8.747,88.2628,0,89122
8.759,88.339,0,89233
8.772,88.4263,0,89346
8.782,88.4976,0,89433
8.794,88.5844,0,89545
8.804,88.653,0,89629
8.815,88.7621,0,89724
8.827,88.8651,0,89828
8.837,88.9398,0,89914
8.847,89.019,0,90002
8.859,89.0903,0,90097
8.872,89.1724,0,90173
8.882,89.2397,0,90219
8.895,89.3118,0,90265
8.906,89.3735,0,90296
8.917,89.4171,0,90318
8.927,89.4448,0,90332
8.937,89.4651,0,90343
8.949,89.4791,0,90352
8.963,89.4934,0,90360
8.975,89.4983,0,90363
8.985,89.4993,0,90365
8.995,89.4997,0,90367
9.007,89.4998,0,90368
9.017,89.4998,0,90368
9.027,89.4998,0,90368
9.037,89.4998,0,90368
9.049,89.4998,0,90368
9.06,89.4998,0,90368
9.07,89.4998,0,90368
9.082,89.4998,0,90368
9.095,89.4998,0,90368
9.105,89.4998,0,90368
9.115,89.4998,0,90368
9.125,89.4998,0,90368
9.135,89.4998,0,90368
9.146,89.4998,0,90368
9.157,89.4998,0,90368
9.167,89.4998,0,90368
9.177,89.4998,0,90368
9.187,89.4998,0,90368
9.197,89.4998,0,90368
9.207,89.4998,0,90368
9.217,89.4998,0,90368
9.227,89.4998,0,90368
9.237,89.4998,0,90368
9.248,89.4998,0,90368
9.262,89.4998,0,90368
9.272,89.4998,0,90368
9.282,89.4998,0,90368
9.295,89.4998,0,90368
9.305,89.4998,0,90368
9.315,89.4998,0,90368
9.325,89.4998,0,90368
9.335,89.4998,0,90368
9.345,89.4998,0,90368
9.355,89.4998,0,90368
9.365,89.4998,0,90368
9.375,89.4998,0,90368
9.385,89.4998,0,90368
9.395,89.4998,0,90368
9.405,89.4998,0,90368
9.415,89.4998,0,90368
9.425,89.4998,0,90368
9.436,89.4998,0,90368
9.447,89.4998,0,90368
9.457,89.4998,0,90368
9.468,89.4998,0,90368
9.478,89.4998,0,90368
9.488,89.4998,0,90368
9.498,89.4998,0,90368
9.512,89.4998,0,90368
9.522,89.4998,0,90368
9.533,89.4998,0,90368
9.545,89.4998,0,90368
9.555,89.4998,0,90368
9.566,89.4998,0,90368
9.576,89.4998,0,90368
9.586,89.4998,0,90368
9.596,89.4998,0,90368
9.608,89.4998,0,90368
9.618,89.4998,0,90368
9.628,89.4998,0,90368
9.638,89.4998,0,90368
9.651,89.4998,0,90368
9.662,89.4998,0,90368
9.673,89.4998,0,90368
9.683,89.4998,0,90368
9.696,89.4998,0,90368
9.706,89.4998,0,90368
9.716,89.4998,0,90368
9.726,89.4998,0,90368
9.736,89.4998,0,90368
9.747,89.4998,0,90368
9.758,89.4998,0,90368
9.768,89.4998,0,90368
9.778,89.4998,0,90368
9.788,89.4998,0,90368
9.798,89.4998,0,90368
9.808,89.4998,0,90368
9.818,89.4998,0,90368
9.828,89.4998,0,90368
9.838,89.4998,0,90368
9.848,89.4998,0,90368
9.858,89.4998,0,90368
9.868,89.4998,0,90368
9.878,89.4998,0,90368
9.888,89.4998,0,90368
9.898,89.4998,0,90368
9.908,89.4998,0,90368
9.918,89.4998,0,90368
9.928,89.4998,0,90368
9.939,89.4998,0,90368
9.951,89.4998,0,90368
9.963,89.4998,0,90368
9.973,89.4998,0,90368
9.983,89.4998,0,90368
9.996,89.4998,0,90368
10.006,89.4998,0,90368
10.016,89.4998,0,90368
10.026,89.4998,0,90368
10.036,89.4998,0,90365
10.046,89.4998,0,90353
10.056,89.4998,0,90332
10.066,89.4998,0,90300
10.076,89.4978,0,90261
10.087,89.4853,0,90214
10.099,89.4605,0,90150
10.111,89.4269,0,90078
10.124,89.3996,0,89991
10.137,89.3612,0,89897
10.147,89.3072,0,89817
10.158,89.2633,0,89728
10.169,89.2366,0,89639
10.179,89.2002,0,89552
10.189,89.1668,0,89462
10.2,89.1211,0,89363
10.212,89.0846,0,89250
10.224,89.0395,0,89128
10.234,89.0075,0,89036
10.245,88.9631,0,88929
10.256,88.9251,0,88811
10.266,88.9251,0,88712
10.276,88.8803,0,88616
10.287,88.8241,0,88499
10.298,88.781,0,88385
10.309,88.752,0,88270
10.32,88.7027,0,88156
10.334,88.6529,0,88005
10.345,88.603,0,87891
10.356,88.5565,0,87766
10.367,88.531,0,87654
10.377,88.4807,0,87542
10.387,88.4425,0,87433
10.398,88.3604,0,87315
10.409,88.292,0,87192
10.42,88.2217,0,87068
10.434,88.1492,0,86913
10.445,88.076,0,86794
10.457,87.9983,0,86665
10.467,87.9301,0,86547
10.477,87.8663,0,86437
10.487,87.7902,0,86325
10.497,87.7035,0,86216
10.508,87.5732,0,86091
10.519,87.4725,0,85967
10.529,87.3871,0,85853
10.539,87.2978,0,85740
10.55,87.1797,0,85617
10.562,87.0802,0,85481
10.576,86.9684,0,85332
10.587,86.836,0,85199
10.597,86.7736,0,85090
10.608,86.6502,0,84965
10.619,86.5493,0,84840
10.629,86.4675,0,84726
10.64,86.3811,0,84612
10.65,86.2632,0,84489
10.662,86.1641,0,84353
10.676,86.0612,0,84205
10.688,85.9536,0,84069
10.699,85.8338,0,83935
10.711,85.7238,0,83801
10.724,85.628,0,83656
10.734,85.5422,0,83540
10.746,85.436,0,83407
10.757,85.3374,0,83281
10.769,85.2169,0,83154
10.779,85.1313,0,83031
10.79,85.0453,0,82913
10.8,84.9585,0,82804
10.811,84.8422,0,82669
10.824,84.7468,0,82523
10.835,84.6644,0,82408
10.846,84.5553,0,82273
10.858,84.453,0,82146
10.869,84.3399,0,82021
10.879,84.2532,0,81907
10.889,84.1646,0,81787
10.901,84.0504,0,81659
10.913,83.9557,0,81521
10.926,83.855,0,81372
10.938,83.7557,0,81238
10.949,83.6409,0,81116
10.96,83.545,0,80992
10.971,83.4388,0,80858
10.981,83.3555,0,80750
10.994,83.2506,0,80609
11.007,83.159,0,80460
11.018,83.0616,0,80335
11.028,82.986,0,80220
11.038,82.9002,0,80105
11.049,82.7773,0,79981
11.06,82.6837,0,79855
